replication_id,scenario_id,replication_seed,regime,service_level,waste_rate,retail_order_bullwhip,importer_procurement_bullwhip,exporter_1_allocation_volatility,exporter_2_allocation_volatility,exporter_1_readiness_volatility,exporter_2_readiness_volatility,mean_total_inventory,total_lost_sales,total_waste,mean_abs_readiness_mismatch_1,mean_abs_readiness_mismatch_2
20,f7d27eeb3e232b43,6074613405453781192,F,0.9899705737683693,0.03812904087987928,2.9938875470619832,12.866669910895638,7.2377939460868035,7.165811824751155,7.2377939460868035,7.165811824751155,58.863694758512736,240.6059352968209,941.8052966056944,0.0,0.0
21,80cac39a6a93e25b,12656529146208048523,N,0.9885522659192143,0.03277552206004483,3.0319331984582356,14.036474279734643,3.5091185699336607,3.5091185699336607,4.706976298412557,4.809592434404495,54.33874946909292,274.8371998115003,803.8091220459914,3.599167477589001,3.7856771453800775
21,80cac39a6a93e25b,12656529146208048523,S,0.9835317250316945,0.060132139059432675,3.16537657241658,13.64389667849739,8.287591993294068,8.65779697773527,6.265548052873359,6.400533965336783,60.816105316639266,395.3703454390794,1509.4720925499446,5.722092810016267,5.596965885078397
21,80cac39a6a93e25b,12656529146208048523,F,0.9918684807717755,0.03514105902389667,2.81819036108181,11.315856169697046,6.316854783562872,6.8241651171157125,6.316854783562872,6.8241651171157125,59.146574396863215,195.22151363121935,866.757648565291,0.0,0.0
22,cda0457b3f19dc5f,16800882232702200752,N,0.9910964508738523,0.03144225317137777,2.9852595808217806,14.341024351792523,3.5852560879481308,3.5852560879481308,4.779307899222446,4.852020422562978,54.257403313330215,214.90496525782925,776.0871005445367,3.655994512019772,3.9013885377798214
22,cda0457b3f19dc5f,16800882232702200752,S,0.9848848570769037,0.06120889557641821,3.17101923035685,14.183188287391628,8.749493735786908,8.851582305721854,6.347706329169955,6.501309117440166,60.793293421233685,364.8342047347787,1548.43554908607,5.861716127330493,5.61097696568495
22,cda0457b3f19dc5f,16800882232702200752,F,0.9918893514058158,0.03850795345632455,2.859884650484991,11.39497200338476,6.624192278651779,6.982744882743636,6.624192278651779,6.982744882743636,59.11448537218212,195.76672511782385,959.8176537864202,0.0,0.0
23,99fe83fe7a61efee,5072631503236424711,N,0.9874497813206609,0.0330294800013754,3.252964053518468,14.59191885544785,3.6479797138619623,3.6479797138619623,4.765130023498523,4.8077430811490895,53.07233815474774,297.84178969807476,800.7911350054405,4.085820959460181,4.185515443763396
23,99fe83fe7a61efee,5072631503236424711,S,0.980197240546204,0.0669276249681931,3.556984645785135,15.147648899027667,9.06444295649978,8.992128026860085,6.556712872486317,6.446701508050221,59.919679762559866,469.9590873574873,1670.399520480281,5.674912288272974,5.767733590918546
23,99fe83fe7a61efee,5072631503236424711,F,0.9891001601124008,0.03904969536277302,2.9274775245222915,12.24786410001391,6.8593882756651725,7.408369094489145,6.8593882756651725,7.408369094489145,58.03250691873511,258.67500021250623,954.7414308617916,0.0,0.0
24,4734a950ab8deb19,1658852715428394783,N,0.991777894785302,0.03237857723088528,3.043894252461487,14.416058797244437,3.6040146993111093,3.6040146993111093,4.7784147736186515,4.884924921102673,53.830552001392554,197.9636272542819,799.7287189792982,3.765721446645283,3.7534980936814497
24,4734a950ab8deb19,1658852715428394783,S,0.986031668062111,0.06002539288070079,3.172461372721181,13.547492800823552,8.401221001516735,8.557295148600902,6.239036236173122,6.207209426839031,60.503094983018016,336.31552806855086,1517.9344256945885,5.689295070461535,5.72848019270177
24,4734a950ab8deb19,1658852715428394783,F,0.9927882493715284,0.03572233627003444,2.8716705085443093,11.256491201720534,6.528136159351996,6.806197566792301,6.528136159351996,6.806197566792301,59.075216790642116,173.63731988170852,885.7732843691299,0.0,0.0
25,38bb46dac36d9613,6198866614064143415,N,0.9896149341090911,0.034069233067365416,3.2364835754242116,16.463187609870417,4.115796902467604,4.115796902467604,5.049855674141128,5.253460270912674,54.138909831588144,249.97892106006842,840.2378384646297,4.106086824186224,3.888841486660333
25,38bb46dac36d9613,6198866614064143415,S,0.9817019668183204,0.0653458851876643,3.382782294986249,15.860793343732096,9.405570286304368,10.12153848572544,6.654299405246708,6.846282055902339,60.424354269467,440.45195671620917,1653.126943064719,5.8179215545027425,5.8375969327642805
25,38bb46dac36d9613,6198866614064143415,F,0.9905566689830057,0.03970214505302271,2.9529357726525003,11.827424558988735,7.202461104907501,7.300042135061091,7.202461104907501,7.300042135061091,59.273743001119456,227.31042091007112,987.3079337160381,0.0,0.0
26,73ca68e153b90efe,9131912532472506910,N,0.9896155223824332,0.02919665609039,3.114758114958395,15.785717853440701,3.9464294633601753,3.9464294633601753,5.517346010146422,5.313941541363501,52.279611291155874,245.61366461068732,703.6201000356227,4.314721792509415,4.151363677264959
26,73ca68e153b90efe,9131912532472506910,S,0.9844724544447195,0.05716840284760866,3.2881127018956158,15.741605776157218,10.887214320165114,10.079112695652112,7.3116846053360485,6.9857138935647916,58.84973441430644,367.25750747349275,1411.2382537006674,5.678825508754802,5.72862754836068
26,73ca68e153b90efe,9131912532472506910,F,0.9911175831063986,0.03506280681086451,2.997965332963061,12.864379250702559,7.954413690608988,7.7184251840196545,7.954413690608988,7.7184251840196545,57.9371772881495,210.0869243674622,852.1060981976344,0.0,0.0
27,486b37266eb85a7d,14506317473859213626,N,0.9902512158710282,0.030705872830128288,3.0219690562316535,15.260535734705817,3.8151339336764543,3.8151339336764543,5.032985298035649,4.900604101722866,53.937861684554434,235.6378611813802,760.2758300261844,4.1109366014039965,3.6794023826195796
27,486b37266eb85a7d,14506317473859213626,S,0.9861024803974421,0.05481995965892537,2.9676043658483082,14.066093537952447,8.664165949830604,8.777172701229494,6.258813463603888,6.257964020457353,60.53693548456895,335.91694631342745,1384.963192722183,5.605955370559392,5.873118108735931
27,486b37266eb85a7d,14506317473859213626,F,0.9926700303522167,0.03427924828628208,2.668212347286929,11.371851975730321,6.77870641704417,6.89116927343549,6.77870641704417,6.89116927343549,58.9788425729107,177.1726963565709,852.0053089678906,0.0,0.0
28,9819f468eaf7f2b2,4003950915694505269,N,0.9916447510995121,0.03293201255812836,3.148632523522677,15.355339423229214,3.8388348558073035,3.8388348558073035,4.867795568129018,5.061155667819023,53.98970570612635,200.25025039799374,808.7796526850595,4.213664781807258,3.455359515333265
28,9819f468eaf7f2b2,4003950915694505269,S,0.9848949661498851,0.06005289590617548,3.213254390081473,13.921949989006364,8.062959340327172,9.756242437807504,6.132121358398003,6.313656676918928,60.43128101716391,362.02234628569937,1506.7060070833654,5.369216754200909,5.984538204837021
28,9819f468eaf7f2b2,4003950915694505269,F,0.9920168484191281,0.036999288857362075,2.8279455177871613,11.459421912702695,6.463272235984261,7.192869267149049,6.463272235984261,7.192869267149049,59.06282390516135,191.33219393875714,911.8198388021736,0.0,0.0
29,8d1cdabbefbbd0aa,17863264377380044289,N,0.9887971706543068,0.0377347410245005,3.402675637853006,14.553545670903155,3.6383864177257887,3.6383864177257887,4.733059434434404,4.722322879464088,54.32842337788074,266.9186119904806,924.6063417094324,3.604981365029471,3.5835850029602727
29,8d1cdabbefbbd0aa,17863264377380044289,S,0.9815693486611963,0.06711680989633469,3.4896694377142117,14.470907802296017,8.551575858523396,8.403165966285789,6.247296493554312,6.25024651263817,60.82674023491782,439.12869879833846,1684.8300388937087,5.6076663604229555,5.592419015441782
29,8d1cdabbefbbd0aa,17863264377380044289,F,0.9912949469889765,0.040548120105318275,2.9228938945822414,11.36111326502061,6.4646042467777605,6.545476280907359,6.4646042467777605,6.545476280907359,58.79094942428523,207.4065930406482,998.9681962115909,0.0,0.0
30,a82cff0022fc77c1,1621636798392364146,N,0.9880850859408518,0.03680411841232392,3.417749772246187,16.49046638540512,4.12261659635128,4.12261659635128,5.3323608654137304,5.25403889646016,54.8049245584872,288.2932605751516,912.0820499247309,3.9240487810073126,3.7187182346295753
30,a82cff0022fc77c1,1621636798392364146,S,0.9800012530080358,0.06852506770938796,3.7583665058857867,16.97188668727488,10.080581042952792,9.837500156536377,7.232602057198619,7.124510571740496,61.51125414130199,483.8896822175653,1741.318269842913,5.643555967642446,5.770624629470885
30,a82cff0022fc77c1,1621636798392364146,F,0.9881267968018576,0.040641293794837045,3.151413102059804,13.374603865588904,7.826535945569849,7.3454037578597395,7.826535945569849,7.3454037578597395,59.811545959017074,287.2840245822564,1010.8855093545853,0.0,0.0
31,5e05e6ad80459dbd,17689598413599291612,N,0.984618481537939,0.03827688344912873,3.3932473541613746,16.532306621742084,4.133076655435521,4.133076655435521,5.414256734550142,5.493834686241894,54.20900043167214,369.2333506817742,938.9582923262632,4.604630972389715,3.643514247897611
31,5e05e6ad80459dbd,17689598413599291612,S,0.9782270448987126,0.06741838203161936,3.422817022297814,15.889242587199986,8.556334431118803,10.661569059167878,6.939388155340486,7.311983003004397,60.541935288471976,522.6597872064051,1694.0683308695793,5.4016251788959835,6.104021154231678
31,5e05e6ad80459dbd,17689598413599291612,F,0.9870066954797834,0.03901551295729682,2.976645006403477,13.005155577422494,7.127834527369018,7.949726722042887,7.127834527369018,7.949726722042887,58.80166757570296,311.9042750077989,961.956114590608,0.0,0.0
32,000375070cfaad12,2376777246512708618,N,0.985251034848911,0.036663273247808256,3.217809424950547,15.939220272116405,3.984805068029101,3.984805068029101,5.00906002668717,5.2012585357050565,54.59474779865169,355.1403318730711,904.2272044252576,3.5510212177907565,3.746338689107357
32,000375070cfaad12,2376777246512708618,S,0.9768804160320674,0.07069061121284144,3.458107657454806,16.168987572018107,8.129027858659844,8.519558958619449,6.851393791835244,6.89247779050943,61.590687019418596,556.6964623638497,1792.4490273021634,5.68855307346186,5.659743463783985
32,000375070cfaad12,2376777246512708618,F,0.9855890990798692,0.0418418662884334,3.06465041252977,13.195467268507487,6.7589259661442345,6.510876894890339,6.7589259661442345,6.510876894890339,59.18003492684718,347.0000832558294,1037.562339859027,0.0,0.0
33,4f91a9779584603d,14951634514475873699,N,0.9851326865851628,0.03650955300418989,3.549508739201094,19.021637073633695,4.755409268408424,4.755409268408424,5.99493665166607,6.188468673272717,54.224056172449636,360.2350040415042,905.0149194066214,4.672335823824693,3.9003262458137624
33,4f91a9779584603d,14951634514475873699,S,0.9776680271919704,0.0654335239389774,3.632314809579413,18.06740505796597,9.654151318166738,11.67997387283551,7.803303437605311,8.186530808198956,60.84832553044785,541.1037011385574,1659.4330308728292,5.528805636355985,6.026135410482923
33,4f91a9779584603d,14951634514475873699,F,0.9904848461443599,0.0383711864918076,3.223133671012129,14.221221046399902,7.077102586720619,8.853169133725798,7.077102586720619,8.853169133725798,59.59181007670142,230.55217792216388,957.6792692376999,0.0,0.0
34,2672cb6c777c2643,3610653751272029061,N,0.9881753144085067,0.03185167548251584,3.089201492289949,14.545706398254412,3.636426599563603,3.636426599563603,4.664247495304845,4.914722131678005,54.26454898308041,282.75188186378637,777.2762452970069,3.5459978191187984,3.6779333989049814
34,2672cb6c777c2643,3610653751272029061,S,0.9816491577512227,0.061070747781783986,3.1144908596963004,14.174811096283094,7.57660303419732,8.785635575429959,6.0846620564513705,6.515076266437884,60.72802081778436,438.80533985276145,1526.5255568830744,5.475363554391806,5.419079585864012
