replication_id,scenario_id,replication_seed,metric,N_value,S_value,F_value,S_minus_N,F_minus_S,F_minus_N
2,48fc424fdbbeabe8,16398357247701834850,importer_procurement_bullwhip,17.430686546072362,17.024536738088997,13.426655637929917,-0.40614980798336475,-3.5978811001590802,-4.004030908142445
3,c8bc873cc8d7bf0e,2269397296339111156,importer_procurement_bullwhip,14.384518694708039,14.025779188329688,10.68391849379823,-0.3587395063783507,-3.3418606945314586,-3.7006002009098093
4,b53d2acad52e10d3,2106283565805583909,importer_procurement_bullwhip,15.152969640402096,15.11650228476175,12.031816270853474,-0.036467355640345644,-3.084686013908277,-3.1211533695486224
5,4c823eaf9c10986c,9494189234043139157,importer_procurement_bullwhip,15.86441151104189,15.315912349859596,12.109730867513703,-0.5484991611822938,-3.206181482345894,-3.7546806435281876
6,0c4d8050dcfc561f,9175908689249402304,importer_procurement_bullwhip,17.00188303316725,16.002431740142264,14.128216668132206,-0.9994512930249861,-1.8742150720100579,-2.873666365035044
7,b93c197452127748,18411039279325525482,importer_procurement_bullwhip,14.925881190427917,14.835105919153252,12.323345029672721,-0.09077527127466567,-2.511760889480531,-2.6025361607551964
8,f3d93e6376548f3d,17412653627742288767,importer_procurement_bullwhip,15.449853955544878,15.057183596821291,11.979685251439259,-0.3926703587235867,-3.0774983453820326,-3.4701687041056193
9,1b6a15e02bc2dfd9,14360288428696390321,importer_procurement_bullwhip,13.416862861908767,12.539646142976363,11.058835123293141,-0.877216718932404,-1.4808110196832214,-2.3580277386156254
10,7c362520b9d279d5,707028829783831254,importer_procurement_bullwhip,15.00765587294728,14.2123194660708,11.610437526976533,-0.7953364068764799,-2.601881939094268,-3.3972183459707477
11,b3f61c340012ae31,2249076315507157767,importer_procurement_bullwhip,15.290858439852558,15.068582514856383,11.197764133621122,-0.22227592499617543,-3.87081838123526,-4.0930943062314356
12,4d910d2eda1b7bc4,3215586943839124654,importer_procurement_bullwhip,15.130205411696984,15.479953456603475,12.373551781165682,0.3497480449064909,-3.1064016754377928,-2.756653630531302
13,1de37aa7f125f9c2,7848416998020336102,importer_procurement_bullwhip,17.19948797275159,16.091135485812405,13.849802326651936,-1.1083524869391859,-2.241333159160469,-3.3496856460996547
14,bb1e91a2811da9e7,12637917950436599476,importer_procurement_bullwhip,13.928908168368732,13.644175815893734,10.860041046795455,-0.2847323524749985,-2.7841347690982783,-3.068867121573277
15,9c0e7d005f95b886,12631696581790737570,importer_procurement_bullwhip,15.415656389293707,15.547253688740863,11.58927216995431,0.13159729944715615,-3.9579815187865535,-3.8263842193393973
16,2dde2186f7f297c8,15306973309152035735,importer_procurement_bullwhip,15.258178297802795,14.259580984884277,10.897638358495033,-0.9985973129185179,-3.3619426263892436,-4.3605399393077615
17,7d27ea5a36015daa,11912966408235049794,importer_procurement_bullwhip,17.056455016810414,17.133892258893123,13.87890227801031,0.07743724208270919,-3.2549899808828133,-3.177552738800104
18,450638d687f99e16,13662181571893650717,importer_procurement_bullwhip,16.02522068509003,15.601169185815571,12.81908731471773,-0.4240514992744586,-2.7820818710978408,-3.2061333703722994
19,71dc83c60ef39a61,6716774480996898736,importer_procurement_bullwhip,17.439051190335928,17.213976343763658,13.536874374506192,-0.2250748465722694,-3.677101969257466,-3.902176815829735
20,f7d27eeb3e232b43,6074613405453781192,importer_procurement_bullwhip,17.068954701943028,16.069620476470458,12.866669910895638,-0.9993342254725697,-3.2029505655748203,-4.20228479104739
21,80cac39a6a93e25b,12656529146208048523,importer_procurement_bullwhip,14.036474279734643,13.64389667849739,11.315856169697046,-0.39257760123725305,-2.3280405088003437,-2.720618110037597
22,cda0457b3f19dc5f,16800882232702200752,importer_procurement_bullwhip,14.341024351792523,14.183188287391628,11.39497200338476,-0.15783606440089493,-2.788216284006868,-2.946052348407763
23,99fe83fe7a61efee,5072631503236424711,importer_procurement_bullwhip,14.59191885544785,15.147648899027667,12.24786410001391,0.5557300435798176,-2.899784799013757,-2.3440547554339393
24,4734a950ab8deb19,1658852715428394783,importer_procurement_bullwhip,14.416058797244437,13.547492800823552,11.256491201720534,-0.8685659964208856,-2.2910015991030175,-3.159567595523903
25,38bb46dac36d9613,6198866614064143415,importer_procurement_bullwhip,16.463187609870417,15.860793343732096,11.827424558988735,-0.6023942661383206,-4.033368784743361,-4.635763050881682
26,73ca68e153b90efe,9131912532472506910,importer_procurement_bullwhip,15.785717853440701,15.741605776157218,12.864379250702559,-0.044112077283482876,-2.8772265254546596,-2.9213386027381425
27,486b37266eb85a7d,14506317473859213626,importer_procurement_bullwhip,15.260535734705817,14.066093537952447,11.371851975730321,-1.1944421967533696,-2.6942415622221265,-3.888683758975496
28,9819f468eaf7f2b2,4003950915694505269,importer_procurement_bullwhip,15.355339423229214,13.921949989006364,11.459421912702695,-1.4333894342228497,-2.46252807630367,-3.8959175105265196
29,8d1cdabbefbbd0aa,17863264377380044289,importer_procurement_bullwhip,14.553545670903155,14.470907802296017,11.36111326502061,-0.08263786860713829,-3.1097945372754072,-3.1924324058825455
30,a82cff0022fc77c1,1621636798392364146,importer_procurement_bullwhip,16.49046638540512,16.97188668727488,13.374603865588904,0.4814203018697576,-3.5972828216859742,-3.1158625198162166
31,5e05e6ad80459dbd,17689598413599291612,importer_procurement_bullwhip,16.532306621742084,15.889242587199986,13.005155577422494,-0.6430640345420979,-2.8840870097774918,-3.5271510443195897
32,000375070cfaad12,2376777246512708618,importer_procurement_bullwhip,15.939220272116405,16.168987572018107,13.195467268507487,0.22976729990170242,-2.97352030351062,-2.7437530036089175
33,4f91a9779584603d,14951634514475873699,importer_procurement_bullwhip,19.021637073633695,18.06740505796597,14.221221046399902,-0.9542320156677242,-3.846184011566068,-4.800416027233792
34,2672cb6c777c2643,3610653751272029061,importer_procurement_bullwhip,14.545706398254412,14.174811096283094,12.257290277569584,-0.37089530197131815,-1.917520818713509,-2.2884161206848272
35,24f7d9bb2ef8b38d,12487850631638145646,importer_procurement_bullwhip,16.60349186169976,15.756190489439108,12.803971563702774,-0.8473013722606506,-2.952218925736334,-3.7995202979969847
36,a22de8b4de8c8f1c,9532327372103029650,importer_procurement_bullwhip,15.0510435097922,15.199355301814979,12.207472448138827,0.14831179202277944,-2.9918828536761524,-2.843571061653373
37,6c4abba0cf79b5c5,6187122514881054771,importer_procurement_bullwhip,16.210723329033815,16.280581495351555,12.346866037319776,0.06985816631774,-3.933715458031779,-3.863857291714039
38,767bb6c753841eeb,8367747889328127822,importer_procurement_bullwhip,16.145220576232965,15.875811309506211,13.207073743747378,-0.269409266726754,-2.6687375657588337,-2.9381468324855877
39,9496564120f8cca4,15556817399082204522,importer_procurement_bullwhip,15.691363243520453,15.025459987184806,12.207900016646631,-0.6659032563356462,-2.8175599705381753,-3.4834632268738215
40,47355d2f5acddb5c,294372319131704418,importer_procurement_bullwhip,15.234238168894146,14.8375417272277,11.903456261337592,-0.396696441666446,-2.9340854658901083,-3.3307819075565543
41,0a262dd283dd6a86,17876885766379431511,importer_procurement_bullwhip,15.04829092122752,14.920744364884579,11.026765405986858,-0.1275465563429421,-3.893978958897721,-4.021525515240663
42,4948a5aebd04a486,13785562148271653969,importer_procurement_bullwhip,14.690325849835313,14.002436836387293,11.141267460175378,-0.6878890134480198,-2.8611693762119152,-3.549058389659935
43,0d83242ca36457c7,4582545520891971192,importer_procurement_bullwhip,14.929644335229705,14.247384199313007,11.209747591373311,-0.6822601359166978,-3.037636607939696,-3.7198967438563937
44,a4fc26c8e01425fb,9850046477131511879,importer_procurement_bullwhip,15.643439679701771,15.24636961683559,12.06315304095799,-0.39707006286618096,-3.1832165758775997,-3.5802866387437806
45,6e8d15f0b614b0c5,16007094931600741254,importer_procurement_bullwhip,15.266907982402556,14.583044089193228,12.475280338138527,-0.6838638932093275,-2.1077637510547014,-2.791627644264029
46,ea37cea8525453e6,16040166067369569384,importer_procurement_bullwhip,15.879595432463356,16.025611898305147,12.236981109727306,0.1460164658417913,-3.7886307885778407,-3.6426143227360495
47,8eb8f53b49b3d3e7,16542339274826354254,importer_procurement_bullwhip,14.299149211599735,13.845843877304443,11.47605584438898,-0.4533053342952922,-2.369788032915462,-2.8230933672107543
48,cf3fb765a545fb7c,6737943943382100808,importer_procurement_bullwhip,14.563695018185578,14.422328801829805,12.58951394791615,-0.14136621635577384,-1.8328148539136553,-1.9741810702694291
49,385531f86e4df34d,15744598175717554616,importer_procurement_bullwhip,15.82844672434193,16.29041520136634,14.31988629288722,0.4619684770244099,-1.9705289084791193,-1.5085604314547094
0,efd2bbd58a32d830,18154560826472160181,exporter_1_allocation_volatility,3.807069024145266,9.897283886971634,7.465374034300868,6.090214862826368,-2.431909852670766,3.6583050101556016
1,740d1ec64c17c25c,583025130916150325,exporter_1_allocation_volatility,4.269940720401283,11.275862952642004,8.164011728310845,7.005922232240722,-3.1118512243311596,3.894071007909562
2,48fc424fdbbeabe8,16398357247701834850,exporter_1_allocation_volatility,4.3576716365180905,9.34173681924653,7.090865965487409,4.984065182728439,-2.25087085375912,2.7331943289693186
3,c8bc873cc8d7bf0e,2269397296339111156,exporter_1_allocation_volatility,3.5961296736770096,9.076892289077799,6.6286911463134155,5.480762615400789,-2.4482011427643835,3.032561472636406
4,b53d2acad52e10d3,2106283565805583909,exporter_1_allocation_volatility,3.788242410100524,8.250134444535545,6.269329775722437,4.461892034435021,-1.980804668813108,2.4810873656219132
5,4c823eaf9c10986c,9494189234043139157,exporter_1_allocation_volatility,3.9661028777604725,8.677456784230738,6.654386486695295,4.711353906470266,-2.023070297535443,2.6882836089348228
6,0c4d8050dcfc561f,9175908689249402304,exporter_1_allocation_volatility,4.250470758291812,9.756493220647986,7.602483071629183,5.5060224623561735,-2.154010149018803,3.3520123133373705
7,b93c197452127748,18411039279325525482,exporter_1_allocation_volatility,3.7314702976069793,8.366035266982925,6.668369184942224,4.634564969375946,-1.6976660820407004,2.936898887335245
8,f3d93e6376548f3d,17412653627742288767,exporter_1_allocation_volatility,3.8624634888862195,8.94056555340301,7.231259764604293,5.0781020645167905,-1.7093057887987166,3.368796275718074
9,1b6a15e02bc2dfd9,14360288428696390321,exporter_1_allocation_volatility,3.3542157154771917,7.006963244360838,5.606040313786902,3.6527475288836464,-1.4009229305739357,2.2518245983097107
10,7c362520b9d279d5,707028829783831254,exporter_1_allocation_volatility,3.75191396823682,9.24953159279748,6.7822116436480755,5.497617624560659,-2.4673199491494042,3.0302976754112554
11,b3f61c340012ae31,2249076315507157767,exporter_1_allocation_volatility,3.8227146099631395,9.771183193135904,7.023823632919401,5.948468583172765,-2.7473595602165037,3.201109022956261
12,4d910d2eda1b7bc4,3215586943839124654,exporter_1_allocation_volatility,3.782551352924246,9.464549997754869,7.523383668096154,5.681998644830623,-1.9411663296587145,3.7408323151719083
13,1de37aa7f125f9c2,7848416998020336102,exporter_1_allocation_volatility,4.299871993187898,10.302467010602225,8.045365095444401,6.002595017414327,-2.2571019151578238,3.7454931022565034
14,bb1e91a2811da9e7,12637917950436599476,exporter_1_allocation_volatility,3.482227042092183,7.955163460282184,6.1757882038584295,4.472936418190001,-1.7793752564237542,2.6935611617662465
15,9c0e7d005f95b886,12631696581790737570,exporter_1_allocation_volatility,3.8539140973234267,9.111306645515869,6.715554064333855,5.257392548192442,-2.3957525811820144,2.861639967010428
16,2dde2186f7f297c8,15306973309152035735,exporter_1_allocation_volatility,3.8145445744506987,8.523234486214632,6.220923189343873,4.708689911763933,-2.3023112968707586,2.4063786148931743
17,7d27ea5a36015daa,11912966408235049794,exporter_1_allocation_volatility,4.2641137542026035,10.340429325072137,7.9828963129501105,6.076315570869533,-2.357533012122026,3.718782558747507
18,450638d687f99e16,13662181571893650717,exporter_1_allocation_volatility,4.0063051712725075,9.572284944992244,7.509276087347651,5.565979773719737,-2.0630088576445935,3.502970916075143
19,71dc83c60ef39a61,6716774480996898736,exporter_1_allocation_volatility,4.359762797583982,9.309058789888947,6.894525635586733,4.9492959923049655,-2.414533154302214,2.5347628380027514
20,f7d27eeb3e232b43,6074613405453781192,exporter_1_allocation_volatility,4.267238675485757,9.580874401522628,7.2377939460868035,5.313635726036871,-2.3430804554358247,2.9705552706010465
21,80cac39a6a93e25b,12656529146208048523,exporter_1_allocation_volatility,3.5091185699336607,8.287591993294068,6.316854783562872,4.778473423360408,-1.9707372097311966,2.807736213629211
22,cda0457b3f19dc5f,16800882232702200752,exporter_1_allocation_volatility,3.5852560879481308,8.749493735786908,6.624192278651779,5.164237647838777,-2.125301457135129,3.038936190703648
23,99fe83fe7a61efee,5072631503236424711,exporter_1_allocation_volatility,3.6479797138619623,9.06444295649978,6.8593882756651725,5.416463242637818,-2.205054680834608,3.21140856180321
24,4734a950ab8deb19,1658852715428394783,exporter_1_allocation_volatility,3.6040146993111093,8.401221001516735,6.528136159351996,4.797206302205625,-1.8730848421647384,2.924121460040887
25,38bb46dac36d9613,6198866614064143415,exporter_1_allocation_volatility,4.115796902467604,9.405570286304368,7.202461104907501,5.2897733838367635,-2.203109181396867,3.0866642024398967
26,73ca68e153b90efe,9131912532472506910,exporter_1_allocation_volatility,3.9464294633601753,10.887214320165114,7.954413690608988,6.940784856804939,-2.9328006295561257,4.007984227248813
27,486b37266eb85a7d,14506317473859213626,exporter_1_allocation_volatility,3.8151339336764543,8.664165949830604,6.77870641704417,4.849032016154149,-1.8854595327864336,2.963572483367716
28,9819f468eaf7f2b2,4003950915694505269,exporter_1_allocation_volatility,3.8388348558073035,8.062959340327172,6.463272235984261,4.224124484519868,-1.5996871043429106,2.624437380176958
29,8d1cdabbefbbd0aa,17863264377380044289,exporter_1_allocation_volatility,3.6383864177257887,8.551575858523396,6.4646042467777605,4.913189440797607,-2.0869716117456356,2.8262178290519717
30,a82cff0022fc77c1,1621636798392364146,exporter_1_allocation_volatility,4.12261659635128,10.080581042952792,7.826535945569849,5.957964446601512,-2.254045097382943,3.7039193492185687
31,5e05e6ad80459dbd,17689598413599291612,exporter_1_allocation_volatility,4.133076655435521,8.556334431118803,7.127834527369018,4.423257775683282,-1.4284999037497847,2.994757871933497
32,000375070cfaad12,2376777246512708618,exporter_1_allocation_volatility,3.984805068029101,8.129027858659844,6.7589259661442345,4.144222790630743,-1.3701018925156099,2.7741208981151333
33,4f91a9779584603d,14951634514475873699,exporter_1_allocation_volatility,4.755409268408424,9.654151318166738,7.077102586720619,4.898742049758314,-2.5770487314461192,2.321693318312195
34,2672cb6c777c2643,3610653751272029061,exporter_1_allocation_volatility,3.636426599563603,7.57660303419732,6.228363776254642,3.940176434633717,-1.3482392579426783,2.591937176691039
35,24f7d9bb2ef8b38d,12487850631638145646,exporter_1_allocation_volatility,4.15087296542494,9.583933158432743,7.2778030090515635,5.433060193007803,-2.306130149381179,3.126930043626624
36,a22de8b4de8c8f1c,9532327372103029650,exporter_1_allocation_volatility,3.76276087744805,7.676156639823027,6.181517859352328,3.9133957623749773,-1.4946387804706989,2.4187569819042785
37,6c4abba0cf79b5c5,6187122514881054771,exporter_1_allocation_volatility,4.052680832258454,9.205635383897462,6.992715895316285,5.1529545516390085,-2.2129194885811776,2.940035063057831
38,767bb6c753841eeb,8367747889328127822,exporter_1_allocation_volatility,4.036305144058241,9.485244335695262,7.426553998851117,5.44893919163702,-2.058690336844145,3.3902488547928753
39,9496564120f8cca4,15556817399082204522,exporter_1_allocation_volatility,3.922840810880113,10.267719998838205,7.926363994610245,6.3448791879580915,-2.3413560042279595,4.003523183730132
40,47355d2f5acddb5c,294372319131704418,exporter_1_allocation_volatility,3.8085595422235365,9.92270038768685,7.805355232342811,6.114140845463314,-2.117345155344039,3.9967956901192747
41,0a262dd283dd6a86,17876885766379431511,exporter_1_allocation_volatility,3.76207273030688,9.129931538232785,6.647373829552479,5.367858807925906,-2.4825577086803063,2.885301099245599
42,4948a5aebd04a486,13785562148271653969,exporter_1_allocation_volatility,3.672581462458828,8.79995114411197,6.637982910423973,5.127369681653143,-2.1619682336879977,2.9654014479651445
43,0d83242ca36457c7,4582545520891971192,exporter_1_allocation_volatility,3.7324110838074263,8.426019616744494,6.321534183522321,4.693608532937068,-2.104485433222173,2.5891230997148944
44,a4fc26c8e01425fb,9850046477131511879,exporter_1_allocation_volatility,3.910859919925443,10.124604928575186,7.813204959819862,6.213745008649743,-2.3113999687553246,3.902345039894419
45,6e8d15f0b614b0c5,16007094931600741254,exporter_1_allocation_volatility,3.816726995600639,8.97544348874017,6.817565621081528,5.158716493139531,-2.1578778676586428,3.0008386254808888
46,ea37cea8525453e6,16040166067369569384,exporter_1_allocation_volatility,3.969898858115839,8.001183814923872,6.209438953644414,4.031284956808033,-1.791744861279458,2.2395400955285747
47,8eb8f53b49b3d3e7,16542339274826354254,exporter_1_allocation_volatility,3.5747873028999337,7.056988423536811,5.456404833897063,3.4822011206368777,-1.600583589639748,1.8816175309971297
48,cf3fb765a545fb7c,6737943943382100808,exporter_1_allocation_volatility,3.6409237545463946,9.225444900182,7.281664830096457,5.584521145635605,-1.943780070085543,3.640741075550062
49,385531f86e4df34d,15744598175717554616,exporter_1_allocation_volatility,3.9571116810854825,9.371459263503636,7.368883011257003,5.414347582418154,-2.0025762522466337,3.4117713301715202
0,efd2bbd58a32d830,18154560826472160181,exporter_2_allocation_volatility,3.807069024145266,9.286358998649323,6.855876740799998,5.4792899745040575,-2.4304822578493255,3.0488077166547316
1,740d1ec64c17c25c,583025130916150325,exporter_2_allocation_volatility,4.269940720401283,10.663246214607426,8.00250112238487,6.393305494206143,-2.6607450922225553,3.732560401983588
2,48fc424fdbbeabe8,16398357247701834850,exporter_2_allocation_volatility,4.3576716365180905,10.052122596206114,7.66524227368693,5.694450959688024,-2.3868803225191844,3.3075706371688396
3,c8bc873cc8d7bf0e,2269397296339111156,exporter_2_allocation_volatility,3.5961296736770096,8.093272755371006,6.298305663972668,4.497143081693996,-1.7949670913983375,2.7021759902956584
4,b53d2acad52e10d3,2106283565805583909,exporter_2_allocation_volatility,3.788242410100524,8.766650203243486,6.947609155070238,4.978407793142962,-1.819041048173248,3.1593667449697143
5,4c823eaf9c10986c,9494189234043139157,exporter_2_allocation_volatility,3.9661028777604725,8.977202542364905,6.82308963060582,5.011099664604433,-2.1541129117590847,2.856986752845348
6,0c4d8050dcfc561f,9175908689249402304,exporter_2_allocation_volatility,4.250470758291812,10.33503872457706,8.08895868504866,6.084567966285248,-2.246080039528401,3.838487926756847
7,b93c197452127748,18411039279325525482,exporter_2_allocation_volatility,3.7314702976069793,8.054531450390495,6.294672088985793,4.3230611527835165,-1.7598593614047022,2.563201791378814
8,f3d93e6376548f3d,17412653627742288767,exporter_2_allocation_volatility,3.8624634888862195,8.733193766950572,6.542410757074698,4.870730278064353,-2.190783009875874,2.679947268188479
9,1b6a15e02bc2dfd9,14360288428696390321,exporter_2_allocation_volatility,3.3542157154771917,7.557626050370485,6.373779602031335,4.203410334893293,-1.1838464483391498,3.019563886554143
10,7c362520b9d279d5,707028829783831254,exporter_2_allocation_volatility,3.75191396823682,8.530886037745262,6.845643462157594,4.778972069508441,-1.6852425755876679,3.093729493920774
11,b3f61c340012ae31,2249076315507157767,exporter_2_allocation_volatility,3.8227146099631395,9.31883455210465,7.105831138155496,5.496119942141512,-2.2130034139491546,3.2831165281923567
12,4d910d2eda1b7bc4,3215586943839124654,exporter_2_allocation_volatility,3.782551352924246,7.968811649180139,6.287472326148987,4.186260296255893,-1.6813393230311515,2.504920973224741
13,1de37aa7f125f9c2,7848416998020336102,exporter_2_allocation_volatility,4.299871993187898,10.682392004360178,8.466337455647457,6.38252001117228,-2.2160545487127212,4.166465462459559
14,bb1e91a2811da9e7,12637917950436599476,exporter_2_allocation_volatility,3.482227042092183,8.320830417994008,6.378812570956012,4.838603375901825,-1.942017847037996,2.896585528863829
15,9c0e7d005f95b886,12631696581790737570,exporter_2_allocation_volatility,3.8539140973234267,8.88915559192137,6.6995443417071225,5.035241494597942,-2.189611250214247,2.845630244383696
16,2dde2186f7f297c8,15306973309152035735,exporter_2_allocation_volatility,3.8145445744506987,10.615611351508745,7.716250638384206,6.801066777058047,-2.8993607131245387,3.9017060639335077
17,7d27ea5a36015daa,11912966408235049794,exporter_2_allocation_volatility,4.2641137542026035,9.86577738695071,7.564212686477138,5.601663632748106,-2.3015647004735715,3.300098932274534
18,450638d687f99e16,13662181571893650717,exporter_2_allocation_volatility,4.0063051712725075,10.013899506155326,7.0342697661953535,6.0075943348828185,-2.9796297399599725,3.027964594922846
19,71dc83c60ef39a61,6716774480996898736,exporter_2_allocation_volatility,4.359762797583982,9.997175540949636,8.101781631247421,5.637412743365654,-1.8953939097022143,3.7420188336634395
20,f7d27eeb3e232b43,6074613405453781192,exporter_2_allocation_volatility,4.267238675485757,9.686694087369768,7.165811824751155,5.419455411884011,-2.5208822626186125,2.898573149265398
21,80cac39a6a93e25b,12656529146208048523,exporter_2_allocation_volatility,3.5091185699336607,8.65779697773527,6.8241651171157125,5.14867840780161,-1.8336318606195574,3.315046547182052
22,cda0457b3f19dc5f,16800882232702200752,exporter_2_allocation_volatility,3.5852560879481308,8.851582305721854,6.982744882743636,5.266326217773723,-1.8688374229782179,3.397488794795505
23,99fe83fe7a61efee,5072631503236424711,exporter_2_allocation_volatility,3.6479797138619623,8.992128026860085,7.408369094489145,5.344148312998122,-1.58375893237094,3.7603893806271826
24,4734a950ab8deb19,1658852715428394783,exporter_2_allocation_volatility,3.6040146993111093,8.557295148600902,6.806197566792301,4.953280449289792,-1.751097581808601,3.202182867481192
25,38bb46dac36d9613,6198866614064143415,exporter_2_allocation_volatility,4.115796902467604,10.12153848572544,7.300042135061091,6.005741583257835,-2.821496350664349,3.1842452325934865
26,73ca68e153b90efe,9131912532472506910,exporter_2_allocation_volatility,3.9464294633601753,10.079112695652112,7.7184251840196545,6.132683232291937,-2.3606875116324577,3.771995720659479
27,486b37266eb85a7d,14506317473859213626,exporter_2_allocation_volatility,3.8151339336764543,8.777172701229494,6.89116927343549,4.9620387675530395,-1.8860034277940043,3.0760353397590356
28,9819f468eaf7f2b2,4003950915694505269,exporter_2_allocation_volatility,3.8388348558073035,9.756242437807504,7.192869267149049,5.917407582000201,-2.5633731706584557,3.354034411341745
29,8d1cdabbefbbd0aa,17863264377380044289,exporter_2_allocation_volatility,3.6383864177257887,8.403165966285789,6.545476280907359,4.76477954856,-1.8576896853784302,2.90708986318157
30,a82cff0022fc77c1,1621636798392364146,exporter_2_allocation_volatility,4.12261659635128,9.837500156536377,7.3454037578597395,5.714883560185097,-2.4920963986766376,3.2227871615084593
31,5e05e6ad80459dbd,17689598413599291612,exporter_2_allocation_volatility,4.133076655435521,10.661569059167878,7.949726722042887,6.528492403732357,-2.711842337124991,3.816650066607366
32,000375070cfaad12,2376777246512708618,exporter_2_allocation_volatility,3.984805068029101,8.519558958619449,6.510876894890339,4.5347538905903475,-2.0086820637291094,2.526071826861238
33,4f91a9779584603d,14951634514475873699,exporter_2_allocation_volatility,4.755409268408424,11.67997387283551,8.853169133725798,6.924564604427085,-2.8268047391097113,4.097759865317374
34,2672cb6c777c2643,3610653751272029061,exporter_2_allocation_volatility,3.636426599563603,8.785635575429959,7.314859999601627,5.149208975866356,-1.4707755758283323,3.6784334000380237
35,24f7d9bb2ef8b38d,12487850631638145646,exporter_2_allocation_volatility,4.15087296542494,9.811065162425365,7.81417470305011,5.660192197000425,-1.9968904593752548,3.6633017376251704
36,a22de8b4de8c8f1c,9532327372103029650,exporter_2_allocation_volatility,3.76276087744805,9.725755686302222,7.368946285590846,5.962994808854171,-2.3568094007113753,3.6061854081427964
37,6c4abba0cf79b5c5,6187122514881054771,exporter_2_allocation_volatility,4.052680832258454,10.091969973396363,7.431343632906087,6.0392891411379095,-2.6606263404902766,3.378662800647633
38,767bb6c753841eeb,8367747889328127822,exporter_2_allocation_volatility,4.036305144058241,9.785733054109887,7.738676390535755,5.749427910051645,-2.047056663574132,3.7023712464775134
39,9496564120f8cca4,15556817399082204522,exporter_2_allocation_volatility,3.922840810880113,9.017215725893722,6.670570713817025,5.094374915013609,-2.3466450120766975,2.7477299029369116
40,47355d2f5acddb5c,294372319131704418,exporter_2_allocation_volatility,3.8085595422235365,8.699199938963389,6.8045494363050185,4.890640396739853,-1.8946505026583704,2.995989894081482
41,0a262dd283dd6a86,17876885766379431511,exporter_2_allocation_volatility,3.76207273030688,9.02531450588164,6.834768246263076,5.263241775574761,-2.1905462596185643,3.072695515956196
42,4948a5aebd04a486,13785562148271653969,exporter_2_allocation_volatility,3.672581462458828,8.530259219532532,6.7915214387959,4.857677757073704,-1.7387377807366313,3.118939976337072
43,0d83242ca36457c7,4582545520891971192,exporter_2_allocation_volatility,3.7324110838074263,8.64748266171292,6.453216938612442,4.915071577905493,-2.194265723100477,2.720805854805016
44,a4fc26c8e01425fb,9850046477131511879,exporter_2_allocation_volatility,3.910859919925443,8.722899103862277,6.667081145097461,4.812039183936834,-2.055817958764816,2.756221225172018
45,6e8d15f0b614b0c5,16007094931600741254,exporter_2_allocation_volatility,3.816726995600639,8.390879400450405,6.717381914394483,4.574152404849766,-1.673497486055922,2.9006549187938444
46,ea37cea8525453e6,16040166067369569384,exporter_2_allocation_volatility,3.969898858115839,9.64599514352951,7.601617197898119,5.676096285413671,-2.04437794563139,3.6317183397822803
47,8eb8f53b49b3d3e7,16542339274826354254,exporter_2_allocation_volatility,3.5747873028999337,8.500724260600386,6.5948769908812634,4.925936957700452,-1.9058472697191222,3.0200896879813297
48,cf3fb765a545fb7c,6737943943382100808,exporter_2_allocation_volatility,3.6409237545463946,8.342647859427853,6.557387532016177,4.701724104881459,-1.7852603274116756,2.9164637774697826
49,385531f86e4df34d,15744598175717554616,exporter_2_allocation_volatility,3.9571116810854825,9.799220664226297,8.136272662944576,5.842108983140815,-1.6629480012817215,4.179160981859093
0,efd2bbd58a32d830,18154560826472160181,exporter_1_readiness_volatility,5.338567918500915,7.122081574579315,7.465374034300868,1.7835136560784006,0.3432924597215523,2.126806115799953
1,740d1ec64c17c25c,583025130916150325,exporter_1_readiness_volatility,5.81729574225766,7.498872771175876,8.164011728310845,1.6815770289182153,0.6651389571349693,2.3467159860531845
2,48fc424fdbbeabe8,16398357247701834850,exporter_1_readiness_volatility,5.573619904522795,7.138144450966387,7.090865965487409,1.5645245464435922,-0.04727848547897828,1.517246060964614
3,c8bc873cc8d7bf0e,2269397296339111156,exporter_1_readiness_volatility,4.847975519488463,6.507136141461436,6.6286911463134155,1.6591606219729735,0.12155500485197912,1.7807156268249527
4,b53d2acad52e10d3,2106283565805583909,exporter_1_readiness_volatility,4.76088790154086,6.383034745467506,6.269329775722437,1.6221468439266458,-0.1137049697450685,1.5084418741815773
5,4c823eaf9c10986c,9494189234043139157,exporter_1_readiness_volatility,5.1579433569418836,6.859641896142352,6.654386486695295,1.7016985392004687,-0.2052554094470569,1.4964431297534118
6,0c4d8050dcfc561f,9175908689249402304,exporter_1_readiness_volatility,5.582946975421576,7.086939509198611,7.602483071629183,1.5039925337770352,0.5155435624305715,2.0195360962076068
7,b93c197452127748,18411039279325525482,exporter_1_readiness_volatility,4.874653503104692,6.524563845873785,6.668369184942224,1.6499103427690933,0.1438053390684395,1.7937156818375328
8,f3d93e6376548f3d,17412653627742288767,exporter_1_readiness_volatility,5.175132677764736,6.841587153088641,7.231259764604293,1.6664544753239046,0.38967261151565236,2.056127086839557
9,1b6a15e02bc2dfd9,14360288428696390321,exporter_1_readiness_volatility,4.65478350141598,5.971511610011496,5.606040313786902,1.316728108595516,-0.3654712962245936,0.9512568123709224
10,7c362520b9d279d5,707028829783831254,exporter_1_readiness_volatility,5.2857532267213,6.883206688634273,6.7822116436480755,1.5974534619129725,-0.10099504498619716,1.4964584169267754
